,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
45,91.9665,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41,-2.5,-1.8,-0.57,2.29,,
46,153.10299999999998,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41,-2.5,-1.8,-0.57,2.29,
47,279.7197,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41,-2.5,-1.8,-0.57,2.29
48,279.7602,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41,-2.5,-1.8,-0.57
49,135.3461,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41,-2.5,-1.8
50,147.097,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41,-2.5
51,35.5575,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27,1.41
52,29.6653,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01,1.27
53,40.971000000000004,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52,3.01
54,12.0392,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32,0.52
55,0.7515,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04,-0.32
56,12.835,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72,0.04
57,6.9763,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31,-1.72
58,70.4533,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74,-2.31
59,310.8277,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66,-0.74
60,209.2828,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11,-1.66
61,12.7139,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31,0.11
62,101.0221,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93,-2.31
63,100.8812,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91,0.93
64,76.876,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86,1.91
65,33.2783,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26,-0.86
66,0.894,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26,-3.26
67,11.7729,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59,-0.26
68,1.0001,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48,0.59
69,35.3441,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04,0.48
70,123.8429,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07,0.04
71,41.5006,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46,-1.07
72,203.7425,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16,-1.46
73,129.8573,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12,0.16
74,149.9043,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24,0.12
75,89.4119,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4,0.24
76,4.5102,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26,-0.4
77,34.1361,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95,-1.26
78,1.0386,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68,-0.95
79,13.5347,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42,-1.68
80,5.4085,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55,-0.42
81,11.2599,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26,-1.55
82,131.6273,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84,-0.26
83,168.2878,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25,0.84
84,91.6365,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73,-0.25
85,49.253,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66,1.73
86,33.6671,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09,-1.66
87,110.175,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71,0.09
88,13.5567,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71,-0.71
89,6.3439,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41,-0.71
90,4.1732,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58,-1.41
91,0.0377,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0,0.58
92,20.2526,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16,0.0
93,18.1933,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73,0.16
94,114.4645,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52,0.73
95,480.1264,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03,0.52
96,297.1558,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48,0.03
97,161.4874,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29,0.48
98,13.727,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13,-0.29
99,52.9378,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58,-2.13
100,69.5543,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5,0.58
101,11.1526,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29,-1.5
102,6.521,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04,0.29
103,0.8737,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34,-1.04
104,16.1379,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51,0.34
105,103.6128,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58,-0.51
106,4.0219,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79,-0.58
107,25.0445,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69,-0.79
108,124.4163,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25,-1.69
109,174.1863,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01,0.25
110,117.5632,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92,-0.01
111,68.1829,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43,0.92
112,110.8823,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55,1.43
113,4.7854,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44,0.55
114,0.4233,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21,1.44
115,0.0422,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39,-1.21
116,55.7911,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62,-0.39
117,114.8889,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73,0.62
118,63.3778,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74,0.73
119,147.785,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89,-0.74
120,178.9221,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33,-0.89
121,332.1413,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08,0.33
122,201.5729,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61,-0.08
123,127.1508,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47,0.61
124,38.7903,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13,-1.47
125,55.1463,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16,1.13
126,14.9303,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61,-0.16
127,6.9738,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53,2.61
128,12.3918,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51,0.53
129,15.5196,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38,-1.51
130,32.2346,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69,0.38
131,57.1901,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73,0.69
132,215.3394,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45,-1.73
133,183.842,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48,0.45
134,36.8626,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42,-0.48
135,23.033,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45,-1.42
136,26.9644,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54,2.45
137,3.0282,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81,-0.54
138,0.4958,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79,-1.81
139,4.8491,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57,-1.79
140,52.273,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15,0.57
141,3.1676,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46,1.15
142,0.1946,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21,0.46
143,54.7547,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14,-0.21
144,168.2313,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15,-0.14
145,199.1817,0.06,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38,2.15
146,137.1286,0.15,0.06,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24,0.38
147,53.0458,3.27,0.15,0.06,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38,-0.24
148,49.2449,-0.6,3.27,0.15,0.06,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08,0.38
149,1.254,-1.3,-0.6,3.27,0.15,0.06,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81,2.08
150,3.8432,0.02,-1.3,-0.6,3.27,0.15,0.06,-1.02,-0.88,1.84,3.68,1.03,0.57,0.82,-0.12,-0.07,0.39,2.2,-0.87,-0.08,0.56,0.55,3.31,-0.81
