,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
23,54.7504,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92,0.08,-0.23,-1.33,-0.03,-0.74,-0.11
24,234.9162,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92,0.08,-0.23,-1.33,-0.03,-0.74
25,125.7046,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92,0.08,-0.23,-1.33,-0.03
26,116.1445,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92,0.08,-0.23,-1.33
27,58.7856,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92,0.08,-0.23
28,36.2573,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92,0.08
29,17.4126,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56,-0.92
30,0.5856,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74,-1.56
31,2.4364,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32,-1.74
32,17.6535,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89,-1.32
33,153.6081,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7,-0.89
34,196.1526,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01,-1.7
35,201.9834,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6,-2.01
36,170.0752,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0,-3.6
37,111.5515,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53,-1.0
38,49.3925,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07,-0.53
39,49.3122,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7,-1.07
40,56.8626,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56,-0.7
41,1.7826,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3,-0.56
42,0.0207,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93,-1.3
43,5.0254,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41,-0.93
44,2.0262,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83,-1.41
45,91.9665,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8,-0.83
46,153.10299999999998,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13,-0.8
47,279.7197,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91,-2.13
48,279.7602,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13,-2.91
49,135.3461,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2,-1.13
50,147.097,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23,-1.2
51,35.5575,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77,-2.23
52,29.6653,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93,-1.77
53,40.971000000000004,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7,-2.93
54,12.0392,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14,-0.7
55,0.7515,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36,-2.14
56,12.835,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46,-1.36
57,6.9763,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76,-2.46
58,70.4533,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54,-0.76
59,310.8277,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06,-1.54
60,209.2828,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9,-1.06
61,12.7139,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36,-1.9
62,101.0221,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25,-0.36
63,100.8812,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09,-0.25
64,76.876,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7,-1.09
65,33.2783,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37,0.7
66,0.894,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08,-1.37
67,11.7729,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32,-0.08
68,1.0001,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28,-0.32
69,35.3441,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68,-0.28
70,123.8429,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01,-1.68
71,41.5006,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46,-2.01
72,203.7425,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63,-0.46
73,129.8573,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05,-0.63
74,149.9043,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0,-1.05
75,89.4119,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43,-1.0
76,4.5102,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25,-1.43
77,34.1361,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6,-1.25
78,1.0386,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89,-0.6
79,13.5347,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35,-0.89
80,5.4085,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76,-0.35
81,11.2599,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04,-0.76
82,131.6273,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57,0.04
83,168.2878,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07,-0.57
84,91.6365,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12,-0.07
85,49.253,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05,-1.12
86,33.6671,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43,0.05
87,110.175,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29,0.43
88,13.5567,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74,0.29
89,6.3439,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05,0.74
90,4.1732,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63,0.05
91,0.0377,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09,-0.63
92,20.2526,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03,-1.09
93,18.1933,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07,-0.03
94,114.4645,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32,0.07
95,480.1264,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61,-1.32
96,297.1558,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52,-1.61
97,161.4874,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33,-0.52
98,13.727,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01,-1.33
99,52.9378,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97,0.01
100,69.5543,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43,0.97
101,11.1526,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08,0.43
102,6.521,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94,0.08
103,0.8737,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52,-0.94
104,16.1379,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72,0.52
105,103.6128,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5,0.72
106,4.0219,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2,-0.5
107,25.0445,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52,0.2
108,124.4163,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26,-1.52
109,174.1863,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97,-1.26
110,117.5632,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21,-1.97
111,68.1829,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44,-1.21
112,110.8823,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35,-2.44
113,4.7854,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25,-2.35
114,0.4233,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95,-2.25
115,0.0422,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8,-1.95
116,55.7911,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08,-2.8
117,114.8889,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75,-3.08
118,63.3778,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48,-2.75
119,147.785,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74,-2.48
120,178.9221,-0.55,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56,-2.74
121,332.1413,0.25,-0.55,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17,-2.56
122,201.5729,0.62,0.25,-0.55,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41,-2.17
123,127.1508,0.25,0.62,0.25,-0.55,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7,-1.41
124,38.7903,1.06,0.25,0.62,0.25,-0.55,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03,-1.7
125,55.1463,1.28,1.06,0.25,0.62,0.25,-0.55,-0.32,1.5,1.59,0.51,0.72,1.76,0.57,-0.58,0.03,-0.68,-1.82,-1.28,-2.11,-2.3,-0.71,-1.16,-1.03
