,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
44,2.0262,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54,-1.42,-1.69,-1.99,,,
45,91.9665,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54,-1.42,-1.69,-1.99,,
46,153.10299999999998,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54,-1.42,-1.69,-1.99,
47,279.7197,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54,-1.42,-1.69,-1.99
48,279.7602,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54,-1.42,-1.69
49,135.3461,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54,-1.42
50,147.097,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75,-1.54
51,35.5575,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27,-1.75
52,29.6653,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01,-1.27
53,40.971000000000004,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97,-1.01
54,12.0392,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98,-0.97
55,0.7515,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03,-0.98
56,12.835,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23,-1.03
57,6.9763,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31,-1.23
58,70.4533,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3,-1.31
59,310.8277,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04,-1.3
60,209.2828,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38,-1.04
61,12.7139,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23,-0.38
62,101.0221,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01,-0.23
63,100.8812,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0,-0.01
64,76.876,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3,0.0
65,33.2783,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17,0.3
66,0.894,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51,0.17
67,11.7729,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49,0.51
68,1.0001,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55,0.49
69,35.3441,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31,0.55
70,123.8429,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13,0.31
71,41.5006,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01,0.13
72,203.7425,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11,-0.01
73,129.8573,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02,-0.11
74,149.9043,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14,-0.02
75,89.4119,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54,-0.14
76,4.5102,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76,-0.54
77,34.1361,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56,-0.76
78,1.0386,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36,-0.56
79,13.5347,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46,-0.36
80,5.4085,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78,-0.46
81,11.2599,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39,-0.78
82,131.6273,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2,-0.39
83,168.2878,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24,0.2
84,91.6365,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29,0.24
85,49.253,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22,0.29
86,33.6671,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35,0.22
87,110.175,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39,0.35
88,13.5567,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14,0.39
89,6.3439,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09,0.14
90,4.1732,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29,0.09
91,0.0377,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16,0.29
92,20.2526,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18,0.16
93,18.1933,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41,0.18
94,114.4645,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43,0.41
95,480.1264,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28,0.43
96,297.1558,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38,0.28
97,161.4874,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17,-0.38
98,13.727,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81,-1.17
99,52.9378,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93,-0.81
100,69.5543,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18,-0.93
101,11.1526,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43,-1.18
102,6.521,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6,-1.43
103,0.8737,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48,-1.6
104,16.1379,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13,-1.48
105,103.6128,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33,-1.13
106,4.0219,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93,-1.33
107,25.0445,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95,-0.93
108,124.4163,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06,-0.95
109,174.1863,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22,-1.06
110,117.5632,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28,-1.22
111,68.1829,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18,-1.28
112,110.8823,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15,-1.18
113,4.7854,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35,-1.15
114,0.4233,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43,-1.35
115,0.0422,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31,-1.43
116,55.7911,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45,-2.31
117,114.8889,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03,-2.45
118,63.3778,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2,-2.03
119,147.785,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99,-1.2
120,178.9221,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83,-0.99
121,332.1413,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97,-0.83
122,201.5729,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8,-0.97
123,127.1508,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92,-0.8
124,38.7903,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06,-0.92
125,55.1463,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17,-1.06
126,14.9303,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98,-1.17
127,6.9738,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97,-0.98
128,12.3918,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14,-0.97
129,15.5196,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89,-1.14
130,32.2346,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51,-0.89
131,57.1901,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22,-0.51
132,215.3394,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18,-0.22
133,183.842,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41,0.18
134,36.8626,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62,0.41
135,23.033,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63,0.62
136,26.9644,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87,0.63
137,3.0282,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84,0.87
138,0.4958,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72,0.84
139,4.8491,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7,0.72
140,52.273,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92,0.7
141,3.1676,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3,0.92
142,0.1946,-0.48,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78,1.3
143,54.7547,-0.66,-0.48,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49,1.78
144,168.2313,-0.42,-0.66,-0.48,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98,1.49
145,199.1817,-0.28,-0.42,-0.66,-0.48,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46,0.98
146,137.1286,-0.46,-0.28,-0.42,-0.66,-0.48,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38,0.46
147,53.0458,-0.3,-0.46,-0.28,-0.42,-0.66,-0.48,-0.8,-0.77,-0.86,-0.35,-0.23,0.06,0.19,0.43,0.53,0.02,0.05,-0.27,-0.32,-0.01,0.03,0.26,0.38
