,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
21,6.1449,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3,1.86,1.0,0.0,0.66,,
22,63.985,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3,1.86,1.0,0.0,0.66,
23,54.7504,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3,1.86,1.0,0.0,0.66
24,234.9162,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3,1.86,1.0,0.0
25,125.7046,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3,1.86,1.0
26,116.1445,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3,1.86
27,58.7856,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51,1.3
28,36.2573,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63,2.51
29,17.4126,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55,1.63
30,0.5856,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48,0.55
31,2.4364,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24,-0.48
32,17.6535,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72,-0.24
33,153.6081,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93,0.72
34,196.1526,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2,-0.93
35,201.9834,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47,-0.2
36,170.0752,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13,-0.47
37,111.5515,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22,-1.13
38,49.3925,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88,-1.22
39,49.3122,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55,-1.88
40,56.8626,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19,-1.55
41,1.7826,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77,-0.19
42,0.0207,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89,0.77
43,5.0254,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8,0.89
44,2.0262,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16,0.8
45,91.9665,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46,0.16
46,153.10299999999998,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53,0.46
47,279.7197,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07,0.53
48,279.7602,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26,-1.07
49,135.3461,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72,-1.26
50,147.097,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05,0.72
51,35.5575,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28,1.05
52,29.6653,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21,0.28
53,40.971000000000004,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21,0.21
54,12.0392,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26,1.21
55,0.7515,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27,1.26
56,12.835,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87,1.27
57,6.9763,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03,1.87
58,70.4533,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14,3.03
59,310.8277,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94,2.14
60,209.2828,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29,0.94
61,12.7139,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63,2.29
62,101.0221,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7,3.63
63,100.8812,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85,3.7
64,76.876,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87,3.85
65,33.2783,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98,2.87
66,0.894,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04,0.98
67,11.7729,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97,-0.04
68,1.0001,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19,-0.97
69,35.3441,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02,-1.19
70,123.8429,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89,-2.02
71,41.5006,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44,-2.89
72,203.7425,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92,-1.44
73,129.8573,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13,0.92
74,149.9043,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09,1.13
75,89.4119,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27,2.09
76,4.5102,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36,3.27
77,34.1361,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04,2.36
78,1.0386,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24,2.04
79,13.5347,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08,2.24
80,5.4085,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25,2.08
81,11.2599,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63,2.25
82,131.6273,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16,3.63
83,168.2878,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8,3.16
84,91.6365,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32,2.8
85,49.253,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12,1.32
86,33.6671,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34,2.12
87,110.175,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45,2.34
88,13.5567,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45,1.45
89,6.3439,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52,1.45
90,4.1732,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52,1.52
91,0.0377,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35,1.52
92,20.2526,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69,0.35
93,18.1933,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82,0.69
94,114.4645,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97,0.82
95,480.1264,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82,0.97
96,297.1558,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17,0.82
97,161.4874,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44,-0.17
98,13.727,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68,-0.44
99,52.9378,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2,1.68
100,69.5543,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39,1.2
101,11.1526,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86,0.39
102,6.521,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25,-0.86
103,0.8737,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69,-1.25
104,16.1379,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6,-1.69
105,103.6128,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07,-1.6
106,4.0219,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63,-1.07
107,25.0445,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62,0.63
108,124.4163,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03,1.62
109,174.1863,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95,1.03
110,117.5632,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61,1.95
111,68.1829,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14,1.61
112,110.8823,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7,2.14
113,4.7854,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05,2.7
114,0.4233,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93,3.05
115,0.0422,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55,2.93
116,55.7911,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25,3.55
117,114.8889,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57,4.25
118,63.3778,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38,4.57
119,147.785,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56,4.38
120,178.9221,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5,3.56
121,332.1413,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02,2.5
122,201.5729,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16,2.02
123,127.1508,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4,0.16
124,38.7903,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47,-1.4
125,55.1463,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25,-0.47
126,14.9303,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67,-0.25
127,6.9738,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05,-0.67
128,12.3918,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39,0.05
129,15.5196,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74,0.39
130,32.2346,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03,0.74
131,57.1901,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24,-1.03
132,215.3394,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54,-2.24
133,183.842,1.87,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32,-1.54
134,36.8626,1.81,1.87,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4,-2.32
135,23.033,-0.37,1.81,1.87,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44,-1.4
136,26.9644,-1.04,-0.37,1.81,1.87,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05,-0.44
137,3.0282,-0.81,-1.04,-0.37,1.81,1.87,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0,0.05
138,0.4958,-0.87,-0.81,-1.04,-0.37,1.81,1.87,1.03,1.51,1.95,3.66,3.87,5.03,7.32,7.87,8.23,7.13,4.02,1.41,0.1,0.56,1.62,1.34,1.0
