,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
26,116.1445,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35,0.67,2.02,1.48,1.17,0.86,0.26
27,58.7856,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35,0.67,2.02,1.48,1.17,0.86
28,36.2573,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35,0.67,2.02,1.48,1.17
29,17.4126,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35,0.67,2.02,1.48
30,0.5856,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35,0.67,2.02
31,2.4364,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35,0.67
32,17.6535,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15,1.35
33,153.6081,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19,0.15
34,196.1526,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38,1.19
35,201.9834,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65,2.38
36,170.0752,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63,0.65
37,111.5515,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89,0.63
38,49.3925,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83,0.89
39,49.3122,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57,0.83
40,56.8626,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49,1.57
41,1.7826,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35,2.49
42,0.0207,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52,1.35
43,5.0254,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79,1.52
44,2.0262,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25,0.79
45,91.9665,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9,0.25
46,153.10299999999998,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58,0.9
47,279.7197,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73,0.58
48,279.7602,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39,0.73
49,135.3461,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23,0.39
50,147.097,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13,0.23
51,35.5575,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8,0.13
52,29.6653,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14,0.8
53,40.971000000000004,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91,3.14
54,12.0392,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26,0.91
55,0.7515,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1,1.26
56,12.835,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16,0.1
57,6.9763,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08,0.16
58,70.4533,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22,0.08
59,310.8277,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5,1.22
60,209.2828,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53,0.5
61,12.7139,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31,0.53
62,101.0221,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79,1.31
63,100.8812,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18,0.79
64,76.876,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6,0.18
65,33.2783,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8,1.6
66,0.894,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36,3.8
67,11.7729,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09,0.36
68,1.0001,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86,1.09
69,35.3441,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52,0.86
70,123.8429,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44,1.52
71,41.5006,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45,1.44
72,203.7425,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68,0.45
73,129.8573,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66,1.68
74,149.9043,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5,1.66
75,89.4119,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7,0.5
76,4.5102,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88,0.7
77,34.1361,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1,1.88
78,1.0386,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0,2.1
79,13.5347,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0,1.0
80,5.4085,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83,0.0
81,11.2599,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82,1.83
82,131.6273,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28,0.82
83,168.2878,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62,0.28
84,91.6365,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82,0.62
85,49.253,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55,0.82
86,33.6671,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54,0.55
87,110.175,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36,0.54
88,13.5567,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81,0.36
89,6.3439,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64,2.81
90,4.1732,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07,1.64
91,0.0377,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72,0.07
92,20.2526,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75,0.72
93,18.1933,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46,0.75
94,114.4645,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01,0.46
95,480.1264,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38,1.01
96,297.1558,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01,0.38
97,161.4874,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1,2.01
98,13.727,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99,0.1
99,52.9378,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52,0.99
100,69.5543,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6,0.52
101,11.1526,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03,2.6
102,6.521,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35,2.03
103,0.8737,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74,1.35
104,16.1379,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12,0.74
105,103.6128,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35,0.12
106,4.0219,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4,0.35
107,25.0445,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56,1.4
108,124.4163,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13,0.56
109,174.1863,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48,0.13
110,117.5632,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26,0.48
111,68.1829,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5,1.26
112,110.8823,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94,0.5
113,4.7854,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48,2.94
114,0.4233,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43,3.48
115,0.0422,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25,0.43
116,55.7911,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36,0.25
117,114.8889,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58,0.36
118,63.3778,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02,0.58
119,147.785,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57,1.02
120,178.9221,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09,0.57
121,332.1413,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27,0.09
122,201.5729,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37,0.27
123,127.1508,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44,0.37
124,38.7903,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84,0.44
125,55.1463,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15,1.84
126,14.9303,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05,1.15
127,6.9738,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48,0.05
128,12.3918,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1,0.48
129,15.5196,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17,0.1
130,32.2346,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3,0.17
131,57.1901,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64,2.3
132,215.3394,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18,0.64
133,183.842,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93,1.18
134,36.8626,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4,0.93
135,23.033,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5,1.4
136,26.9644,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47,0.5
137,3.0282,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15,2.47
138,0.4958,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1,3.15
139,4.8491,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05,0.1
140,52.273,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25,3.05
141,3.1676,0.34,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39,1.25
142,0.1946,2.2,0.34,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43,0.39
143,54.7547,0.49,2.2,0.34,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33,0.43
144,168.2313,2.21,0.49,2.2,0.34,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23,1.33
145,199.1817,1.43,2.21,0.49,2.2,0.34,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32,2.23
146,137.1286,0.85,1.43,2.21,0.49,2.2,0.34,3.5,1.77,0.81,0.75,0.69,0.2,0.96,0.27,0.16,0.68,1.01,2.21,2.45,1.4,0.57,0.74,1.32
