,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
21,6.1449,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073,0.016,0.366,-0.083,-0.287,,
22,63.985,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073,0.016,0.366,-0.083,-0.287,
23,54.7504,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073,0.016,0.366,-0.083,-0.287
24,234.9162,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073,0.016,0.366,-0.083
25,125.7046,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073,0.016,0.366
26,116.1445,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073,0.016
27,58.7856,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048,0.073
28,36.2573,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551,-0.048
29,17.4126,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165,-0.551
30,0.5856,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537,-0.165
31,2.4364,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982,-0.537
32,17.6535,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175,-0.982
33,153.6081,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998,-0.175
34,196.1526,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999,-0.19699999999999998
35,201.9834,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023,-0.6459999999999999
36,170.0752,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024,0.023
37,111.5515,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139,-1.024
38,49.3925,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308,-0.139
39,49.3122,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001,-0.308
40,56.8626,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999,-0.8270000000000001
41,1.7826,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005,-0.9309999999999999
42,0.0207,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001,-0.49700000000000005
43,5.0254,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998,-1.0170000000000001
44,2.0262,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001,-1.0759999999999998
45,91.9665,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08,-1.3980000000000001
46,153.10299999999998,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053,-1.08
47,279.7197,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044,-1.053
48,279.7602,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034,-2.044
49,135.3461,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597,-1.034
50,147.097,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669,-1.597
51,35.5575,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466,-1.669
52,29.6653,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093,-1.466
53,40.971000000000004,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001,-1.093
54,12.0392,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018,-0.9670000000000001
55,0.7515,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614,-1.018
56,12.835,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177,-0.614
57,6.9763,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904,-1.177
58,70.4533,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999,-0.904
59,310.8277,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534,-0.6729999999999999
60,209.2828,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999,-0.534
61,12.7139,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001,-0.8909999999999999
62,101.0221,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183,-0.10800000000000001
63,100.8812,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589,0.183
64,76.876,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192,0.589
65,33.2783,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115,1.192
66,0.894,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67,1.115
67,11.7729,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995,0.67
68,1.0001,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958,0.995
69,35.3441,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616,0.958
70,123.8429,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004,0.616
71,41.5006,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562,0.35700000000000004
72,203.7425,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113,0.562
73,129.8573,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996,0.113
74,149.9043,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125,0.39399999999999996
75,89.4119,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507,-0.125
76,4.5102,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999,-0.507
77,34.1361,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002,-0.6809999999999999
78,1.0386,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321,-0.24100000000000002
79,13.5347,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996,-0.321
80,5.4085,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418,-0.057999999999999996
81,11.2599,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368,-0.418
82,131.6273,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997,-0.368
83,168.2878,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003,0.27399999999999997
84,91.6365,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539,0.47600000000000003
85,49.253,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331,0.539
86,33.6671,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621,1.331
87,110.175,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655,0.621
88,13.5567,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701,0.655
89,6.3439,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004,0.701
90,4.1732,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882,0.42200000000000004
91,0.0377,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162,0.882
92,20.2526,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349,0.162
93,18.1933,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111,0.349
94,114.4645,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092,-0.111
95,480.1264,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001,0.092
96,297.1558,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226,-0.17300000000000001
97,161.4874,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296,-0.226
98,13.727,-0.9670000000000001,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033,-1.296
99,52.9378,-1.2990000000000002,-0.9670000000000001,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251,-1.033
100,69.5543,-1.2790000000000001,-1.2990000000000002,-0.9670000000000001,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999,-1.251
101,11.1526,-1.016,-1.2790000000000001,-1.2990000000000002,-0.9670000000000001,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121,-1.4769999999999999
102,6.521,-1.151,-1.016,-1.2790000000000001,-1.2990000000000002,-0.9670000000000001,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273,-1.121
103,0.8737,-1.3159999999999998,-1.151,-1.016,-1.2790000000000001,-1.2990000000000002,-0.9670000000000001,-1.321,-1.5530000000000002,-2.024,-1.9809999999999999,-1.689,-1.401,-1.157,-1.7069999999999999,-1.966,-1.4069999999999998,-1.429,-0.92,-1.006,-1.124,-1.111,-1.129,-1.273
