,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
35,201.9834,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16,0.05,0.08,0.22,-0.01,0.01,-0.19
36,170.0752,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16,0.05,0.08,0.22,-0.01,0.01
37,111.5515,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16,0.05,0.08,0.22,-0.01
38,49.3925,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16,0.05,0.08,0.22
39,49.3122,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16,0.05,0.08
40,56.8626,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16,0.05
41,1.7826,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21,0.16
42,0.0207,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23,0.21
43,5.0254,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04,0.23
44,2.0262,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02,0.04
45,91.9665,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16,0.02
46,153.10299999999998,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08,-0.16
47,279.7197,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15,0.08
48,279.7602,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12,0.15
49,135.3461,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17,0.12
50,147.097,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34,-0.17
51,35.5575,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23,-0.34
52,29.6653,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16,-0.23
53,40.971000000000004,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34,-0.16
54,12.0392,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51,-0.34
55,0.7515,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54,-0.51
56,12.835,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46,-0.54
57,6.9763,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92,-0.46
58,70.4533,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98,-0.92
59,310.8277,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7,-0.98
60,209.2828,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87,-0.7
61,12.7139,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51,-0.87
62,101.0221,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37,-0.51
63,100.8812,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26,-0.37
64,76.876,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11,-0.26
65,33.2783,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05,-0.11
66,0.894,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05,0.05
67,11.7729,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03,0.05
68,1.0001,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08,0.03
69,35.3441,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0,-0.08
70,123.8429,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06,0.0
71,41.5006,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01,0.06
72,203.7425,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08,-0.01
73,129.8573,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08,-0.08
74,149.9043,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19,-0.08
75,89.4119,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07,-0.19
76,4.5102,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07,0.07
77,34.1361,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01,-0.07
78,1.0386,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04,-0.01
79,13.5347,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08,-0.04
80,5.4085,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0,-0.08
81,11.2599,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14,0.0
82,131.6273,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15,-0.14
83,168.2878,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25,-0.15
84,91.6365,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01,-0.25
85,49.253,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29,0.01
86,33.6671,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14,-0.29
87,110.175,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1,-0.14
88,13.5567,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07,-0.1
89,6.3439,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06,-0.07
90,4.1732,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04,-0.06
91,0.0377,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03,0.04
92,20.2526,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18,0.03
93,18.1933,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41,-0.18
94,114.4645,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43,-0.41
95,480.1264,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5,-0.43
96,297.1558,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52,-0.5
97,161.4874,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4,-0.52
98,13.727,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61,-0.4
99,52.9378,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57,-0.61
100,69.5543,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66,-0.57
101,11.1526,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39,-0.66
102,6.521,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25,-0.39
103,0.8737,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14,-0.25
104,16.1379,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12,-0.14
105,103.6128,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23,-0.12
106,4.0219,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42,-0.23
107,25.0445,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6,-0.42
108,124.4163,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45,-0.6
109,174.1863,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52,-0.45
110,117.5632,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34,-0.52
111,68.1829,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44,-0.34
112,110.8823,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27,-0.44
113,4.7854,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46,-0.27
114,0.4233,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41,-0.46
115,0.0422,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28,-0.41
116,55.7911,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2,-0.28
117,114.8889,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57,-0.2
118,63.3778,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5,-0.57
119,147.785,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69,-0.5
120,178.9221,-0.16,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57,-0.69
121,332.1413,-0.26,-0.16,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73,-0.57
122,201.5729,-0.26,-0.26,-0.16,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45,-0.73
123,127.1508,-0.57,-0.26,-0.26,-0.16,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43,-0.45
124,38.7903,-0.63,-0.57,-0.26,-0.26,-0.16,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26,-0.43
125,55.1463,-1.07,-0.63,-0.57,-0.26,-0.26,-0.16,-0.26,-0.38,-0.35,-0.21,-0.31,-0.11,-0.26,-0.03,-0.07,-0.11,-0.37,-0.49,-0.43,-0.44,-0.19,-0.19,-0.26
